RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07
6943,Santee,California,528,334e3,319700,330600,320400,311300,304e3,299800,305600,311800,308700,295100,266700,262400,261300,252800,252e3,263e3,292300,289800,286600,292400,311500,295600,276500,269e3,301500,305300,305900,290900,300100,284600,295100,290700,318500,290800,278900,263500,281100,278e3,275e3,271300,279800,282300,275800,283100,284300,284e3,271400,276700,271400,271500,266200,274900,281600,289500,304900,316100,315900,319900,320100,328100,329e3,336500,345800,348e3,351200,345500,336800,355100,357700,376200,364900,37e4,372900,372400,360200,362100,366100,382400,373900,371100,367800,380200,378200,378e3,376600,380600,392e3,39e4,387900,392600,398700,407500,406200,405900,409700,411600,412e3,410900,402700,412700,414800,424100,428600,432700,444800,433200,435600,436100,448700,450400,442600,439300,439500,443600,458400,462900,473600,469600,471600,473500,474400,477900,471400,476800
10574,Broomfield,Colorado,529,261700,243e3,242700,246900,246e3,252900,251600,252900,262500,264100,264200,249100,250100,243900,238e3,227100,236100,244e3,260600,256500,264200,262500,267600,276e3,266600,257600,244e3,248700,245600,255900,261700,272800,269100,266200,251300,249900,248800,258700,249100,237100,241600,253900,277e3,292900,284300,272600,253e3,254300,261700,270800,273600,257100,248600,249100,265400,267500,264300,251900,255100,266500,267400,270800,266300,276300,278200,282800,282300,283800,279100,283200,301100,301500,297900,288100,294e3,297500,297e3,293800,295300,294900,313e3,316800,323400,316200,326500,318700,323800,318800,325100,326400,334300,344e3,347600,348400,351200,344400,349e3,343600,353e3,361800,369e3,374700,370500,369600,371500,372700,376400,387300,393e3,407600,406e3,408300,39e4,391700,396800,415200,416200,418400,414800,405300,398600,400400,413900,427400,428400
4151,Coconut Creek,Florida,530,154100,151500,146300,135500,140700,152600,160600,137600,108600,98300,97100,105100,105700,113e3,110300,106200,94400,87400,79600,76300,71100,69100,69400,75900,81800,83900,79100,75300,74200,74400,79900,76100,73900,67400,71600,75e3,85900,87800,88300,78400,74600,74800,75700,75200,74800,72200,69700,67600,72100,78500,82300,83700,81700,82200,100600,104800,100400,78900,80100,87900,93900,93700,93300,94300,97700,109100,114700,117700,112900,113900,116100,117900,121200,124300,128500,130800,130500,132600,134700,140200,127900,122500,121600,127200,149100,151200,160900,146500,152e3,149400,147600,130200,126e3,129600,140400,147100,148200,151300,162300,161600,164200,157e3,157500,152300,152800,155600,154300,15e4,151800,163600,170800,174300,176300,180300,178300,162800,160900,161700,171500,169500,173200,178700,189400,184500,180200
53076,Lutz,Florida,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150500,139700,133400,137500,154200,165100,159200,155300,148400,150800,150300,156e3,163200,168e3,185900,208700,199900,191800,167100,166800,167300,173500,185600,184200,187800,184400,184600,199200,196500,200200,181400,192700,184700,189100,179e3,175200,172e3,178800,179500,175800,180900,189e3,207400,206500,214600,201100,205700,214300,222400,228800,218600,220900,211200,199200,194700,186500,200200,199800,208200,202900,198500,199100,216400,231800,235300,231100,226300,228200,229400,239200,241300,250800,254900,251400,247900,244e3,255300,245800,253400,246200,253600,250700,260100,279600,289300,283100,268e3,271400,281400
39899,Mount Prospect,Illinois,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204e3,213100,205100,201500,193400,196100,183500,182100,181700,195800,211300,215700,226500,224e3,222500,225100,23e4,233600,235e3,261300,264300,273600,254400,250700,244e3,245500,252400,254e3,251500,244300,247200,247200,250700,269400,269800,281e3,265300,266500,263300,267e3,273200,278200,289200,297100,296500,285900,278400,278800,277900,277400,273800,272800,272300,274700,277500,282e3,284300,299600,298600,297500,289800,284400,275800,257200,253e3,258300,269e3,292500,289900,301500,286e3,297e3,291600
50783,Atascocita,Texas,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181600,185200,185800,182700,183e3,185800,190300,192100,19e4,186700,183900,191900,194700,194900,190900,188900,188300,186800,193800,195400,196700,189700,194e3,192e3,195200,193400,191800,193900,194700,198e3,196600,196500,200600,205900,209200,208e3,201800,199300,207800,208600,209100,202900,202500,201800
33498,Port Orange,Florida,534,193300,191e3,190700,175700,180200,173700,175200,156800,161700,157700,156200,154e3,147800,153200,149400,155e3,15e4,141800,128400,127300,129400,138100,144e3,143e3,138200,136400,136100,138800,132e3,130300,119600,12e4,117300,130100,129700,132600,119200,121400,118500,129200,126900,136e3,129700,135e3,133500,130500,128800,125900,131800,133200,134200,139500,138e3,129600,118100,112e3,123400,131200,134100,131700,130800,135500,129700,137200,137400,139e3,135900,138100,143200,141900,140300,144500,142700,145500,144e3,144700,140100,149400,158900,165600,165400,159800,151900,144100,145500,159500,161300,161700,161900,163e3,162200,157600,157700,163600,172600,169700,173100,169e3,175900,176600,181700,183800,178700,183e3,178100,183500,182200,184800,186100,182100,187e3,186500,194200,196700,206500,201700,204900,200300,198100,201800,206900,216300,216500,218800,
31209,Delray Beach,Florida,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,121100,113800,113400,118600,123100,125900,144100,149800,157100,140800,137900,132900,134700,139300,143800,144500,145500,153e3,148500,147500,133700,137800,138700,147800,155700,163e3,163400,162e3,170800,176900,179e3,166500,162500,155600,158600,167200,174100,179300,175900,176900,168200,170200,176200,180900,171900,164300,169e3,187e3,195600,195500,183900,181300,
27864,West Haven,Connecticut,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142700,146e3,151800,147100,136300,135100,140900,143800,146900,158300,159400,159200,147e3,144700,139800,145e3,146600,149400,14e4,130200,123800,122800,129200,136200,143300,139900,14e4,133600,137800,136500,147600,155800,159400,152200,140300,133500,137300,143200,150100,155e3,157400,156400,155700,153400,152800,141e3,145600,155500,165200,164800,16e4,154200,147700,150100,150400,159900,163100,176500,173600,171700,
33714,Rockville,Maryland,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395700,367900,394600,391200,405800,409e3,427100,419200,430800,421700,436800,461100,483500,478500,416300,407400,408900,422900,427e3,424800,424200,420600,425400,460100,464700,468900,433100,437800,425600,439900,416400,410500,408200,452100,450500,440600,411500,413600,442500,447700,460200,458200,475400,489200,492600,493200,477700,466200,45e4,456900,462600,472800,460700,466800,450500,458700,470700,500100,501600,475300,436100,430300,452300,497900,522200,513800,
32180,Jackson,New Jersey,538,335200,331600,310300,305500,299e3,316100,326700,320800,313100,303400,329600,328300,335400,305600,293200,261100,259100,271400,299200,300400,288100,279600,283800,290700,284600,291400,282100,298500,291700,302300,286e3,292800,282800,303300,280600,280400,275100,288200,281900,275600,273700,279900,291800,292e3,289700,285700,299100,324600,307300,308800,292700,304600,301100,296e3,291200,282200,290700,295900,297500,278600,270800,272500,291500,287800,277800,292900,291e3,303400,277100,277100,271900,277100,290900,287300,278700,284400,296300,306400,303700,299e3,304300,321200,345700,352200,316600,303600,295900,317400,315200,317500,323600,320900,316200,309900,305e3,303500,312800,326e3,337200,334900,338200,341200,347e3,344800,346800,344300,337500,338e3,323800,324400,322400,336100,335300,326900,319100,325200,324400,319e3,319800,314800,322600,326100,339400,342500,
21203,Wesley Chapel,Florida,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138400,131e3,129500,122800,127200,131900,131600,135700,131700,137200,133300,140400,142400,138e3,136100,132100,137500,134300,129700,130200,126800,134500,144700,153600,160500,159300,158800,156900,158200,166200,164100,164e3,158300,163400,172200,178700,178e3,171300,170200,175900,175600,174800,171600,172600,173100,172e3,172100,172500,193100,194800,198200,180900,180400,179300,179200,181500,186400,188e3,188600,187800,190400,199200,200600,202300,196800,201e3,203600,207e3,208200,212600,217500,215400,217600,217700,227100,231800,242400,246700,248e3,248500,249400,251800,252600,256100,258600,264200,261300,255100,241100,237700,228400
126392,The Hammocks,Florida,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158700,144600,142200,135400,150100,147700,152300,146900,144600,149e3,147300,151100,149500,152400,157e3,173400,171600,171800,165500,176800,187900,194200,193600,197e3,201e3,209400,205300,203700,199400,203200,198900,207200,199900,205200,198300,205400,201900,216800,206100,212500,214300,232400,239600,232900,225500,221500,229200,228e3,254300,244600,259e3,235400,247500,243200,247400,246800,255200,256100,268800,265500,268e3,263900,266100,263400,264100,261e3,269800,263100,266e3,266400,277e3,284300,290200,289900,294300,288300,291700,286400,288900,279100
